ACC_YYMM,STATE_NAME,STATE_CODE,DISTRICT,BRANCH_CODE,BRANCH_NAME,CONTR_DESC,ASSET_MAKE_DESC,ASSET_TYPE,ASSET_LEVEL2_DESC,ASSET_CLASS_DESC,UNITS SOLD
202410,TAMIL NADU,TN,CUDDALORE,100,CHIDAMBARAM,USED VEHICLES,HONDA,SWIFT,SUV,LUXURY,6
202411,TAMIL NADU,TN,NAGAPATTINAM,841,NAGAPATTINAM,USED VEHICLES,TATA,NEXON,SUV,SMALL CARS,7
202501,TAMIL NADU,TN,TIRUVALLUR,556,PONNERI,NEW VEHICLES,TATA,CITY,SUV,LUXURY,2
202412,TAMIL NADU,TN,NILGIRIS,995,OOTY,USED VEHICLES,TATA,CITY,SUV,LUXURY,2
202506,TAMIL NADU,TN,TIRUPPUR,494,TIRUPPUR / COMMERCIAL,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,SMALL CARS,1
202503,TAMIL NADU,TN,THANJAVUR,501,KUMBAKONAM,NEW VEHICLES,HONDA,SWIFT,HATCHBACK,LUXURY,5
202503,TAMIL NADU,TN,CHENNAI,651,CHENNAI - T NAGAR / DEPOSITS,NEW VEHICLES,HONDA,SANTRO,SEDAN,LUXURY,1
202407,TAMIL NADU,TN,CHENNAI,874,CHENNAI - VILLIVAKKAM / RETAIL,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,SMALL CARS,2
202505,TAMIL NADU,TN,ERODE,794,GOBICHETTIPALAYAM,USED VEHICLES,HONDA,SANTRO,HATCHBACK,SMALL CARS,4
202411,TAMIL NADU,TN,ERODE,800,SATHYAMANGALAM,USED VEHICLES,HYUNDAI,SANTRO,SUV,LUXURY,2
202502,TAMIL NADU,TN,NAMAKKAL,117,NAMAKKAL,USED VEHICLES,MARUTI,CITY,SUV,LUXURY,3
202410,TAMIL NADU,TN,TIRUCHIRAPPALLI,916,TRICHY / RETAIL,NEW VEHICLES,HONDA,SWIFT,HATCHBACK,SMALL CARS,1
202503,TAMIL NADU,TN,NILGIRIS,720,OOTY,NEW VEHICLES,HONDA,CITY,HATCHBACK,MID SIZE,2
202505,TAMIL NADU,TN,NAMAKKAL,536,RASIPURAM,USED VEHICLES,MARUTI,SWIFT,SEDAN,SMALL CARS,1
202407,TAMIL NADU,TN,VIRUDHUNAGAR,966,SIVAKASI,USED VEHICLES,MARUTI,CITY,HATCHBACK,MID SIZE,1
202505,TAMIL NADU,TN,COIMBATORE,204,COIMBATORE - RAMANATHAPURAM / DISTRIBUTION,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,MID SIZE,3
202503,TAMIL NADU,TN,SALEM,202,METTUR,NEW VEHICLES,TATA,SWIFT,SUV,LUXURY,9
202412,TAMIL NADU,TN,PUDUKKOTTAI,408,ARANTHANGI,NEW VEHICLES,TATA,CITY,HATCHBACK,MID SIZE,4
202506,TAMIL NADU,TN,KARUR,480,KARUR,USED VEHICLES,MARUTI,CITY,SEDAN,MID SIZE,1
202409,TAMIL NADU,TN,DINDIGUL,153,ODDANCHATRAM,USED VEHICLES,HONDA,NEXON,SEDAN,SMALL CARS,5
202408,TAMIL NADU,TN,TIRUVALLUR,529,PONNERI,NEW VEHICLES,HONDA,SWIFT,SUV,SMALL CARS,10
202505,TAMIL NADU,TN,KARUR,933,KARUR,NEW VEHICLES,HONDA,NEXON,HATCHBACK,LUXURY,4
202410,TAMIL NADU,TN,CHENNAI,918,CHENNAI - ANNA NAGAR / DEPOSITS,NEW VEHICLES,HONDA,NEXON,HATCHBACK,LUXURY,7
202505,TAMIL NADU,TN,CHENNAI,920,CHENNAI - ADYAR / DEPOSITS,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,LUXURY,10
202501,TAMIL NADU,TN,NILGIRIS,841,GUDALUR,USED VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,9
202407,TAMIL NADU,TN,NILGIRIS,154,COONOOR,NEW VEHICLES,MARUTI,NEXON,SUV,LUXURY,1
202408,TAMIL NADU,TN,KANCHEEPURAM,469,SRIPERUMBUDUR / SME,NEW VEHICLES,TATA,SWIFT,SUV,LUXURY,10
202410,TAMIL NADU,TN,MADURAI,642,MADURAI / TRACTOR,USED VEHICLES,TATA,CITY,SUV,SMALL CARS,6
202502,TAMIL NADU,TN,THANJAVUR,760,THANJAVUR / TRACTOR,NEW VEHICLES,MARUTI,NEXON,HATCHBACK,LUXURY,7
202408,TAMIL NADU,TN,THANJAVUR,144,THANJAVUR / TRACTOR,NEW VEHICLES,MARUTI,SWIFT,SUV,MID SIZE,6
202507,TAMIL NADU,TN,TIRUPPUR,196,TIRUPPUR / RETAIL,USED VEHICLES,MARUTI,CITY,HATCHBACK,SMALL CARS,4
202502,TAMIL NADU,TN,VELLORE,806,GUDIYATHAM,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,MID SIZE,7
202409,TAMIL NADU,TN,TIRUNELVELI,620,TIRUNELVELI,USED VEHICLES,TATA,SANTRO,SEDAN,MID SIZE,8
202505,TAMIL NADU,TN,CHENNAI,949,CHENNAI - ADYAR / DEPOSITS,USED VEHICLES,HONDA,SWIFT,HATCHBACK,SMALL CARS,10
202505,TAMIL NADU,TN,CHENNAI,493,CHENNAI - CHROMEPET / COMMERCIAL,USED VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,3
202411,TAMIL NADU,TN,VIRUDHUNAGAR,781,VIRUDHUNAGAR,NEW VEHICLES,MARUTI,SANTRO,SEDAN,LUXURY,8
202506,TAMIL NADU,TN,ERODE,322,ERODE / TRACTOR,USED VEHICLES,HONDA,NEXON,SEDAN,SMALL CARS,3
202411,TAMIL NADU,TN,THOOTHUKUDI,799,THOOTHUKUDI,NEW VEHICLES,HYUNDAI,CITY,SEDAN,SMALL CARS,3
202410,TAMIL NADU,TN,KRISHNAGIRI,532,KRISHNAGIRI / TRACTOR,NEW VEHICLES,MARUTI,NEXON,HATCHBACK,LUXURY,4
202411,TAMIL NADU,TN,COIMBATORE,796,COIMBATORE / COMMERCIAL,USED VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,10
202412,TAMIL NADU,TN,VIRUDHUNAGAR,204,RAJAPALAYAM,NEW VEHICLES,HONDA,CITY,HATCHBACK,SMALL CARS,8
202502,TAMIL NADU,TN,TIRUPPUR,973,TIRUPPUR / SME,NEW VEHICLES,HONDA,NEXON,SEDAN,SMALL CARS,1
202412,TAMIL NADU,TN,COIMBATORE,176,COIMBATORE - RAMANATHAPURAM / DISTRIBUTION,USED VEHICLES,HONDA,SWIFT,SEDAN,LUXURY,10
202501,TAMIL NADU,TN,TIRUVANNAMALAI,595,TIRUVANNAMALAI / TRACTOR,USED VEHICLES,HONDA,NEXON,HATCHBACK,SMALL CARS,5
202412,TAMIL NADU,TN,VILLUPPURAM,627,KALLAKURICHI / TRACTOR,NEW VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,1
202505,TAMIL NADU,TN,CHENGALPATTU,128,CHENGALPATTU,NEW VEHICLES,TATA,SWIFT,SEDAN,SMALL CARS,10
202410,TAMIL NADU,TN,COIMBATORE,547,METTUPALAYAM,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,MID SIZE,10
202502,TAMIL NADU,TN,VILLUPPURAM,272,KALLAKURICHI / TRACTOR,USED VEHICLES,HYUNDAI,NEXON,SEDAN,LUXURY,4
202505,TAMIL NADU,TN,CHENNAI,121,CHENNAI - VILLIVAKKAM / RETAIL,NEW VEHICLES,TATA,SWIFT,HATCHBACK,LUXURY,8
202507,TAMIL NADU,TN,CHENNAI,498,CHENNAI - TAMBARAM / DISTRIBUTION,NEW VEHICLES,HONDA,CITY,HATCHBACK,MID SIZE,7
202409,TAMIL NADU,TN,CHENNAI,963,CHENNAI - VILLIVAKKAM / COMMERCIAL,USED VEHICLES,HONDA,NEXON,SEDAN,LUXURY,9
202408,TAMIL NADU,TN,NILGIRIS,741,GUDALUR,USED VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,8
202408,TAMIL NADU,TN,TIRUVALLUR,897,TIRUVALLUR,USED VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,8
202504,TAMIL NADU,TN,CHENNAI,570,CHENNAI - VILLIVAKKAM / RETAIL,USED VEHICLES,MARUTI,SWIFT,SUV,SMALL CARS,9
202506,TAMIL NADU,TN,VIRUDHUNAGAR,130,VIRUDHUNAGAR / TRACTOR,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,6
202407,TAMIL NADU,TN,CHENNAI,671,CHENNAI - PATULLOS ROAD / SME,USED VEHICLES,MARUTI,NEXON,SEDAN,MID SIZE,4
202410,TAMIL NADU,TN,NILGIRIS,370,OOTY,NEW VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,4
202408,TAMIL NADU,TN,VILLUPPURAM,252,KALLAKURICHI,NEW VEHICLES,HONDA,SANTRO,HATCHBACK,SMALL CARS,1
202408,TAMIL NADU,TN,CHENNAI,909,CHENNAI - VELACHERY / DISTRIBUTION,NEW VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,6
202409,TAMIL NADU,TN,VELLORE,732,VELLORE / TRACTOR,NEW VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,4
202501,TAMIL NADU,TN,TIRUPPUR,891,TIRUPPUR / SME,USED VEHICLES,TATA,NEXON,SUV,MID SIZE,8
202504,TAMIL NADU,TN,TIRUVANNAMALAI,947,ARNI,NEW VEHICLES,MARUTI,NEXON,SUV,LUXURY,2
202504,TAMIL NADU,TN,TIRUVANNAMALAI,770,ARNI,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,8
202504,TAMIL NADU,TN,PERAMBALUR,696,PERAMBALUR,USED VEHICLES,HYUNDAI,NEXON,SUV,SMALL CARS,4
202408,TAMIL NADU,TN,TIRUVANNAMALAI,685,ARNI,USED VEHICLES,HYUNDAI,CITY,SEDAN,MID SIZE,1
202410,TAMIL NADU,TN,VIRUDHUNAGAR,840,VIRUDHUNAGAR,USED VEHICLES,HONDA,SWIFT,HATCHBACK,MID SIZE,1
202504,TAMIL NADU,TN,CHENNAI,926,CHENNAI - VILLIVAKKAM / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,LUXURY,2
202505,TAMIL NADU,TN,KRISHNAGIRI,476,KRISHNAGIRI,NEW VEHICLES,HONDA,NEXON,SEDAN,MID SIZE,10
202504,TAMIL NADU,TN,THENI,251,THENI,USED VEHICLES,TATA,SWIFT,SUV,LUXURY,2
202411,TAMIL NADU,TN,VELLORE,664,GUDIYATHAM,NEW VEHICLES,HONDA,SWIFT,SUV,MID SIZE,2
202503,TAMIL NADU,TN,VIRUDHUNAGAR,310,RAJAPALAYAM,USED VEHICLES,MARUTI,CITY,SUV,LUXURY,1
202407,TAMIL NADU,TN,TIRUNELVELI,160,TIRUNELVELI,NEW VEHICLES,MARUTI,CITY,HATCHBACK,LUXURY,4
202410,TAMIL NADU,TN,COIMBATORE,556,COIMBATORE / RETAIL,USED VEHICLES,TATA,SANTRO,SUV,SMALL CARS,10
202502,TAMIL NADU,TN,THANJAVUR,794,KUMBAKONAM,USED VEHICLES,HONDA,SANTRO,SUV,LUXURY,9
202408,TAMIL NADU,TN,TENKASI,445,TENKASI,NEW VEHICLES,HYUNDAI,CITY,SEDAN,SMALL CARS,4
202407,TAMIL NADU,TN,KRISHNAGIRI,311,HOSUR / RETAIL,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,LUXURY,9
202506,TAMIL NADU,TN,VELLORE,858,RANIPET,NEW VEHICLES,HONDA,SANTRO,SEDAN,SMALL CARS,3
202503,TAMIL NADU,TN,TIRUCHIRAPPALLI,475,TRICHY / COMMERCIAL,NEW VEHICLES,TATA,SWIFT,HATCHBACK,MID SIZE,1
202411,TAMIL NADU,TN,SALEM,795,ATTUR / TRACTOR,USED VEHICLES,MARUTI,SWIFT,SEDAN,MID SIZE,4
202410,TAMIL NADU,TN,VIRUDHUNAGAR,435,SIVAKASI / SME,USED VEHICLES,HYUNDAI,CITY,SEDAN,MID SIZE,3
202501,TAMIL NADU,TN,CHENNAI,334,CHENNAI - VILLIVAKKAM / COMMERCIAL,USED VEHICLES,HONDA,NEXON,SUV,LUXURY,1
202407,TAMIL NADU,TN,SALEM,719,SANKARI,USED VEHICLES,HONDA,SWIFT,SUV,MID SIZE,4
202411,TAMIL NADU,TN,ERODE,712,ERODE,NEW VEHICLES,HONDA,NEXON,SEDAN,MID SIZE,6
202503,TAMIL NADU,TN,ERODE,898,SATHYAMANGALAM,USED VEHICLES,HONDA,SANTRO,SUV,LUXURY,3
202411,TAMIL NADU,TN,VIRUDHUNAGAR,638,SIVAKASI / SME,NEW VEHICLES,TATA,SANTRO,SUV,MID SIZE,5
202506,TAMIL NADU,TN,CHENNAI,347,CHENNAI - NANGANALLUR / DISTRIBUTION,NEW VEHICLES,HYUNDAI,SWIFT,SUV,SMALL CARS,4
202411,TAMIL NADU,TN,TIRUPPUR,289,TIRUPPUR / SME,USED VEHICLES,MARUTI,NEXON,SUV,MID SIZE,4
202506,TAMIL NADU,TN,PUDUKKOTTAI,619,PUDUKKOTTAI,NEW VEHICLES,HYUNDAI,SANTRO,HATCHBACK,SMALL CARS,1
202409,TAMIL NADU,TN,TIRUPPUR,938,SULUR,NEW VEHICLES,HONDA,CITY,HATCHBACK,SMALL CARS,9
202504,TAMIL NADU,TN,CHENNAI,486,CHENNAI - AMBATTUR / SME,NEW VEHICLES,TATA,SWIFT,SEDAN,SMALL CARS,6
202502,TAMIL NADU,TN,THANJAVUR,421,THANJAVUR / TRACTOR,NEW VEHICLES,HONDA,NEXON,SUV,LUXURY,8
202410,TAMIL NADU,TN,KRISHNAGIRI,182,HOSUR / COMMERCIAL,NEW VEHICLES,HYUNDAI,SANTRO,HATCHBACK,SMALL CARS,9
202503,TAMIL NADU,TN,PERAMBALUR,724,PERAMBALUR,USED VEHICLES,TATA,NEXON,SEDAN,SMALL CARS,3
202501,TAMIL NADU,TN,NAMAKKAL,744,TIRUCHENGODE,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,2
202408,TAMIL NADU,TN,CUDDALORE,295,CUDDALORE,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,LUXURY,3
202409,TAMIL NADU,TN,THOOTHUKUDI,459,THOOTHUKUDI,NEW VEHICLES,MARUTI,NEXON,SEDAN,MID SIZE,9
202507,TAMIL NADU,TN,TIRUNELVELI,150,TIRUNELVELI,NEW VEHICLES,TATA,CITY,SUV,LUXURY,6
202408,TAMIL NADU,TN,NAMAKKAL,246,NAMAKKAL,USED VEHICLES,TATA,SANTRO,SEDAN,SMALL CARS,9
202505,TAMIL NADU,TN,COIMBATORE,544,COIMBATORE / RETAIL,NEW VEHICLES,MARUTI,SWIFT,SEDAN,LUXURY,2
202503,TAMIL NADU,TN,KRISHNAGIRI,482,KRISHNAGIRI / TRACTOR,USED VEHICLES,MARUTI,NEXON,HATCHBACK,LUXURY,10
202506,TAMIL NADU,TN,VILLUPPURAM,586,VILLUPPURAM / TRACTOR,NEW VEHICLES,TATA,CITY,HATCHBACK,LUXURY,3
202409,TAMIL NADU,TN,CHENNAI,994,CHENNAI - AMBATTUR / DISTRIBUTION,USED VEHICLES,HYUNDAI,CITY,SUV,LUXURY,1
202504,TAMIL NADU,TN,ERODE,691,BHAVANI,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,LUXURY,6
202412,TAMIL NADU,TN,TIRUCHIRAPPALLI,688,TRICHY / RETAIL,NEW VEHICLES,HYUNDAI,CITY,SUV,LUXURY,8
202504,TAMIL NADU,TN,COIMBATORE,261,COIMBATORE - VADAVALLI / DISTRIBUTION,NEW VEHICLES,HYUNDAI,NEXON,SUV,MID SIZE,3
202408,TAMIL NADU,TN,CHENNAI,263,CHENNAI - VALASARAVAKKAM / DISTRIBUTION,NEW VEHICLES,HONDA,SANTRO,SEDAN,LUXURY,10
202412,TAMIL NADU,TN,SALEM,911,SALEM / COMMERCIAL,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,2
202502,TAMIL NADU,TN,CHENNAI,602,CHENNAI - VILLIVAKKAM / COMMERCIAL,NEW VEHICLES,HONDA,SANTRO,HATCHBACK,SMALL CARS,9
202410,TAMIL NADU,TN,VELLORE,578,VELLORE / RETAIL,USED VEHICLES,MARUTI,SANTRO,SUV,MID SIZE,4
202409,TAMIL NADU,TN,COIMBATORE,981,COIMBATORE - VADAVALLI / DISTRIBUTION,NEW VEHICLES,HYUNDAI,SWIFT,SUV,MID SIZE,2
202506,TAMIL NADU,TN,CUDDALORE,637,CHIDAMBARAM,USED VEHICLES,HYUNDAI,NEXON,SEDAN,LUXURY,3
202412,TAMIL NADU,TN,CHENNAI,670,CHENNAI - PATULLOS ROAD / SME,USED VEHICLES,MARUTI,CITY,HATCHBACK,LUXURY,8
202501,TAMIL NADU,TN,TIRUCHIRAPPALLI,284,TRICHY / COMMERCIAL,USED VEHICLES,HYUNDAI,NEXON,SEDAN,MID SIZE,5
202409,TAMIL NADU,TN,TIRUCHIRAPPALLI,786,TRICHY / COMMERCIAL,USED VEHICLES,HYUNDAI,CITY,SUV,MID SIZE,5
202412,TAMIL NADU,TN,NAMAKKAL,897,RASIPURAM,USED VEHICLES,HYUNDAI,SANTRO,SUV,MID SIZE,6
202503,TAMIL NADU,TN,TIRUCHIRAPPALLI,669,TRICHY / TRACTOR,NEW VEHICLES,TATA,SANTRO,SUV,SMALL CARS,3
202410,TAMIL NADU,TN,TIRUCHIRAPPALLI,638,THURAIYUR,USED VEHICLES,TATA,CITY,SEDAN,MID SIZE,6
202408,TAMIL NADU,TN,COIMBATORE,482,COIMBATORE / RETAIL,NEW VEHICLES,HYUNDAI,CITY,SUV,LUXURY,5
202507,TAMIL NADU,TN,CHENNAI,888,CHENNAI - ASHOK NAGAR / DISTRIBUTION,NEW VEHICLES,HONDA,NEXON,HATCHBACK,SMALL CARS,8
202412,TAMIL NADU,TN,CUDDALORE,970,CUDDALORE,USED VEHICLES,HONDA,CITY,HATCHBACK,LUXURY,3
202412,TAMIL NADU,TN,MADURAI,710,MADURAI / COMMERCIAL,USED VEHICLES,TATA,CITY,SEDAN,SMALL CARS,3
202410,TAMIL NADU,TN,COIMBATORE,649,COIMBATORE - RAMANATHAPURAM / DISTRIBUTION,USED VEHICLES,HYUNDAI,CITY,SEDAN,LUXURY,10
202507,TAMIL NADU,TN,ERODE,385,ERODE,USED VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,5
202506,TAMIL NADU,TN,PUDUKKOTTAI,991,PUDUKKOTTAI,NEW VEHICLES,TATA,NEXON,HATCHBACK,SMALL CARS,9
202501,TAMIL NADU,TN,TIRUCHIRAPPALLI,302,TRICHY / COMMERCIAL,NEW VEHICLES,HONDA,CITY,SUV,SMALL CARS,1
202410,TAMIL NADU,TN,CHENNAI,372,CHENNAI - NANGANALLUR / DISTRIBUTION,NEW VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,3
202502,TAMIL NADU,TN,CHENNAI,352,CHENNAI - CHROMEPET / COMMERCIAL,NEW VEHICLES,HONDA,CITY,SEDAN,LUXURY,7
202504,TAMIL NADU,TN,VELLORE,866,VELLORE / COMMERCIAL,USED VEHICLES,MARUTI,SANTRO,SEDAN,MID SIZE,3
202502,TAMIL NADU,TN,TIRUPPUR,227,SULUR,NEW VEHICLES,MARUTI,NEXON,SEDAN,SMALL CARS,2
202503,TAMIL NADU,TN,TIRUVALLUR,535,PONNERI,USED VEHICLES,MARUTI,NEXON,SEDAN,LUXURY,2
202505,TAMIL NADU,TN,TENKASI,569,TENKASI,USED VEHICLES,TATA,SWIFT,SUV,LUXURY,9
202502,TAMIL NADU,TN,COIMBATORE,753,METTUPALAYAM,NEW VEHICLES,HONDA,CITY,SUV,MID SIZE,1
202504,TAMIL NADU,TN,VELLORE,718,GUDIYATHAM,USED VEHICLES,HONDA,SWIFT,SEDAN,SMALL CARS,2
202504,TAMIL NADU,TN,CHENNAI,279,CHENNAI - VELACHERY / DISTRIBUTION,USED VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,7
202408,TAMIL NADU,TN,NILGIRIS,781,OOTY,NEW VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,8
202411,TAMIL NADU,TN,SALEM,677,SALEM / COMMERCIAL,NEW VEHICLES,MARUTI,SANTRO,SUV,LUXURY,4
202410,TAMIL NADU,TN,SALEM,427,ATTUR,USED VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,1
202502,TAMIL NADU,TN,COIMBATORE,225,COIMBATORE / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,LUXURY,2
202412,TAMIL NADU,TN,ARIYALUR,631,ARIYALUR,USED VEHICLES,HYUNDAI,CITY,SEDAN,SMALL CARS,5
202407,TAMIL NADU,TN,COIMBATORE,635,COIMBATORE - SAIBABA COLONY / DISTRIBUTION,NEW VEHICLES,HONDA,SANTRO,SEDAN,LUXURY,9
202504,TAMIL NADU,TN,NAMAKKAL,150,PARAMATHI VELUR,USED VEHICLES,MARUTI,CITY,HATCHBACK,MID SIZE,7
202502,TAMIL NADU,TN,THOOTHUKUDI,953,THOOTHUKUDI,USED VEHICLES,HYUNDAI,SANTRO,SUV,MID SIZE,9
202501,TAMIL NADU,TN,TIRUCHIRAPPALLI,605,TRICHY / TRACTOR,NEW VEHICLES,HONDA,CITY,SEDAN,MID SIZE,1
202502,TAMIL NADU,TN,NILGIRIS,637,GUDALUR,USED VEHICLES,TATA,CITY,HATCHBACK,LUXURY,3
202502,TAMIL NADU,TN,MADURAI,973,MADURAI / SME,USED VEHICLES,TATA,SANTRO,SUV,LUXURY,6
202407,TAMIL NADU,TN,CHENNAI,105,CHENNAI - IYYAPANTHANGAL / COMMERCIAL,NEW VEHICLES,TATA,NEXON,SEDAN,SMALL CARS,10
202506,TAMIL NADU,TN,COIMBATORE,932,POLLACHI,NEW VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,7
202504,TAMIL NADU,TN,CHENNAI,495,CHENNAI - ADYAR / DEPOSITS,NEW VEHICLES,HYUNDAI,CITY,SUV,LUXURY,10
202504,TAMIL NADU,TN,PUDUKKOTTAI,660,ARANTHANGI,NEW VEHICLES,HYUNDAI,CITY,SUV,MID SIZE,7
202503,TAMIL NADU,TN,CHENNAI,967,CHENNAI - CHROMEPET / COMMERCIAL,NEW VEHICLES,HYUNDAI,SWIFT,SUV,LUXURY,3
202410,TAMIL NADU,TN,ERODE,493,BHAVANI,USED VEHICLES,MARUTI,NEXON,HATCHBACK,LUXURY,7
202408,TAMIL NADU,TN,ERODE,414,ERODE / TRACTOR,NEW VEHICLES,TATA,CITY,SEDAN,MID SIZE,9
202409,TAMIL NADU,TN,ERODE,535,ERODE / SME,USED VEHICLES,MARUTI,SWIFT,SEDAN,LUXURY,5
202505,TAMIL NADU,TN,CHENNAI,575,CHENNAI - PATULLOS ROAD / SME,NEW VEHICLES,TATA,SWIFT,SEDAN,LUXURY,6
202504,TAMIL NADU,TN,SALEM,606,SALEM / COMMERCIAL,NEW VEHICLES,TATA,CITY,SEDAN,LUXURY,8
202412,TAMIL NADU,TN,ERODE,155,ERODE / TRACTOR,USED VEHICLES,TATA,CITY,SUV,SMALL CARS,2
202501,TAMIL NADU,TN,COIMBATORE,341,POLLACHI,NEW VEHICLES,HONDA,NEXON,SUV,MID SIZE,1
202503,TAMIL NADU,TN,COIMBATORE,602,COIMBATORE / TRACTOR,NEW VEHICLES,HYUNDAI,CITY,HATCHBACK,LUXURY,3
202407,TAMIL NADU,TN,VELLORE,169,VELLORE / TRACTOR,NEW VEHICLES,MARUTI,CITY,SUV,SMALL CARS,5
202408,TAMIL NADU,TN,THENI,527,THENI,NEW VEHICLES,TATA,CITY,SUV,LUXURY,1
202411,TAMIL NADU,TN,SIVAGANGA,865,KARAIKUDI,NEW VEHICLES,MARUTI,CITY,SEDAN,MID SIZE,4
202503,TAMIL NADU,TN,TIRUNELVELI,783,SANKARANKOVIL,USED VEHICLES,TATA,CITY,SUV,LUXURY,5
202506,TAMIL NADU,TN,COIMBATORE,990,POLLACHI,USED VEHICLES,HONDA,NEXON,HATCHBACK,SMALL CARS,1
202503,TAMIL NADU,TN,THANJAVUR,648,THANJAVUR,NEW VEHICLES,HONDA,SANTRO,SUV,SMALL CARS,1
202502,TAMIL NADU,TN,TIRUCHIRAPPALLI,402,TRICHY / COMMERCIAL,USED VEHICLES,HONDA,CITY,SUV,MID SIZE,3
202409,TAMIL NADU,TN,VIRUDHUNAGAR,157,SIVAKASI,USED VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,3
202505,TAMIL NADU,TN,NAGAPATTINAM,279,MAYILADUTHURAI,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,5
202505,TAMIL NADU,TN,COIMBATORE,144,COIMBATORE / SME,USED VEHICLES,MARUTI,SWIFT,SUV,LUXURY,2
202411,TAMIL NADU,TN,TIRUPPUR,773,TIRUPPUR / RETAIL,NEW VEHICLES,TATA,CITY,SUV,SMALL CARS,6
202503,TAMIL NADU,TN,TIRUVARUR,936,TIRUTHURAIPUNDI,NEW VEHICLES,MARUTI,SWIFT,SEDAN,LUXURY,5
202502,TAMIL NADU,TN,CHENNAI,182,CHENNAI - CHROMEPET / RETAIL,USED VEHICLES,HONDA,SANTRO,SEDAN,MID SIZE,10
202411,TAMIL NADU,TN,VELLORE,254,TIRUPATTUR,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,MID SIZE,5
202410,TAMIL NADU,TN,CHENNAI,515,CHENNAI - VELACHERY / DISTRIBUTION,NEW VEHICLES,MARUTI,NEXON,HATCHBACK,LUXURY,4
202409,TAMIL NADU,TN,NAMAKKAL,577,PARAMATHI VELUR,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,1
202506,TAMIL NADU,TN,TIRUVALLUR,466,TIRUVALLUR / TRACTOR,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,LUXURY,4
202502,TAMIL NADU,TN,KRISHNAGIRI,166,HOSUR / COMMERCIAL,NEW VEHICLES,MARUTI,NEXON,SEDAN,MID SIZE,9
202412,TAMIL NADU,TN,THANJAVUR,817,THANJAVUR / TRACTOR,USED VEHICLES,HONDA,NEXON,HATCHBACK,MID SIZE,2
202501,TAMIL NADU,TN,ERODE,134,GOBICHETTIPALAYAM,NEW VEHICLES,MARUTI,CITY,HATCHBACK,SMALL CARS,10
202506,TAMIL NADU,TN,CHENNAI,484,CHENNAI - ADYAR / DEPOSITS,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,LUXURY,4
202409,TAMIL NADU,TN,CHENNAI,395,CHENNAI - VILLIVAKKAM / COMMERCIAL,NEW VEHICLES,HYUNDAI,SANTRO,SUV,LUXURY,3
202412,TAMIL NADU,TN,CHENNAI,829,CHENNAI - TAMBARAM / DISTRIBUTION,USED VEHICLES,MARUTI,SANTRO,SEDAN,LUXURY,10
202507,TAMIL NADU,TN,TIRUVALLUR,200,TIRUVALLUR / TRACTOR,NEW VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,1
202504,TAMIL NADU,TN,KRISHNAGIRI,422,HOSUR / COMMERCIAL,USED VEHICLES,MARUTI,CITY,SEDAN,LUXURY,5
202409,TAMIL NADU,TN,VELLORE,160,GUDIYATHAM,NEW VEHICLES,MARUTI,CITY,SEDAN,SMALL CARS,7
202408,TAMIL NADU,TN,DHARMAPURI,903,HARUR,NEW VEHICLES,MARUTI,NEXON,SEDAN,SMALL CARS,7
202412,TAMIL NADU,TN,SALEM,370,ATTUR,NEW VEHICLES,HYUNDAI,NEXON,SUV,SMALL CARS,6
